from	to
000372515700009	A1989AN00800004
000346182500006	A1989AN00800004
000375190800006	A1989AN00800004
000346896600005	A1989AN00800004
000330090900006	A1989AN00800004
000293128500001	A1989AN00800004
000287475400003	A1989AN00800004
000282155200054	A1989AN00800004
000280375500051	A1989AN00800004
000260431500010	A1989AN00800004
000208603400005	A1989AN00800004
000234864000003	A1989AN00800004
000586409700001	000222818800009
000506877800002	000222818800009
000589182000131	000222818800009
000461182600001	000222818800009
000424005800004	000222818800009
000375803300004	000222818800009
000381313800001	000222818800009
000345411300005	000222818800009
000281740800005	000222818800009
000274822700005	000222818800009
000268845400004	000222818800009
000230555600014	000222818800009
A1983PY32000010	000209511400001
A1983PY32000010	A1980JS31600012
A1983PY32000010	A1959WD16300001
A1983PY32000010	A1981MC94200012
A1983PY32000010	A1978FK38700009
A1983PY32000010	A1955WD14000001
A1983PY32000010	A1975BG80300002
A1983PY32000010	A1975AL37500013
A1983PY32000010	A1969D534900013
A1983PY32000010	A1972O315600003
A1983PY32000010	A1980KH70600010
A1983PY32000010	A1974U325600011
A1983PY32000010	A1979HU53800004
000268845400004	A1993KJ77700001
000268845400004	A1996UV85700004
000268845400004	000229087900002
000268845400004	000230555600014
000268845400004	000225564500001
000268845400004	A1995RD03100003
000268845400004	A1988Q357700005
000268845400004	000079364700001
000268845400004	A1993MD71700005
000268845400004	000077222200003
000268845400004	A1995QN04500014
000268845400004	A1997XX97400002
000268845400004	000222818800009
000268845400004	A1989T491000004
000268845400004	000074367000001
000268845400004	A1995RY39300007
000268845400004	A1988P036100014
000268845400004	000238087100003
000268845400004	A1993ME87400007
000268845400004	000187223700014
000268845400004	000245060300015
000268845400004	A1982PJ76600006
000268845400004	A1983QR22800015
000268845400004	A1990EH99000010
000268845400004	000250276600003
000268845400004	A1996UL20500004
000268845400004	A1992JJ21200014
000268845400004	A1990CX66300004
A1979GN55500001	A1976BJ34000005
A1979GN55500001	A1978ER77800008
A1979GN55500001	A1971J400800006
A1979GN55500001	A1969E394500007
A1979GN55500001	A1976CC22200009
A1979GN55500001	A1971L057400010
A1979GN55500001	A1973S103300001
A1979GN55500001	A1973Q904800015
A1979GN55500001	A1976CP08000018
A1979GN55500001	A1975W045500013
A1979GN55500001	A1978FG91200004
A1979GN55500001	A1977DN34700002
A1979GN55500001	A1973O971900008
A1979GN55500001	A1976BM45900009
A1979GN55500001	A1976CS71900017
A1979GN55500001	A1976CP08000008
A1979GN55500001	A1969C802300008
A1979GN55500001	A1973P625600003
000592638400001	000260478800002
000581981400001	000260478800002
000574312200001	000260478800002
000573758500035	000260478800002
000571180800003	000260478800002
000562981800001	000260478800002
000572459200001	000260478800002
000568517600020	000260478800002
000545101600001	000260478800002
000539257100017	000260478800002
000536635400003	000260478800002
000534817400021	000260478800002
000534442000001	000260478800002
000527758800001	000260478800002
000524131800001	000260478800002
000525678700001	000260478800002
000523730800001	000260478800002
000520942100001	000260478800002
000515485300001	000260478800002
000526046900001	000260478800002
000512381500001	000260478800002
000518217500014	000260478800002
000507279000001	000260478800002
000537434300002	000260478800002
000536481500010	000260478800002
000534035700044	000260478800002
000501301900001	000260478800002
000501438700001	000260478800002
000512908700008	000260478800002
000532764500037	000260478800002
000527110800004	000260478800002
000495399500020	000260478800002
000490471200001	000260478800002
000485784700014	000260478800002
000481537500003	000260478800002
000475341600017	000260478800002
000474275000001	000260478800002
000467847900001	000260478800002
000467696300001	000260478800002
000469393300006	000260478800002
000465873800001	000260478800002
000463163800001	000260478800002
000464481000008	000260478800002
000461866600001	000260478800002
000458580000002	000260478800002
000479033300001	000260478800002
000477564000009	000260478800002
000469824600009	000260478800002
000462918100008	000260478800002
000449662000011	000260478800002
000445125300004	000260478800002
000440185000001	000260478800002
000436509600004	000260478800002
000436027000003	000260478800002
000431925300005	000260478800002
000435381900016	000260478800002
000433051000004	000260478800002
000555011600005	000260478800002
000431955400015	000260478800002
000431704400003	000260478800002
000430499000001	000260478800002
000430017400007	000260478800002
000424186900015	000260478800002
000424093800004	000260478800002
000416187000026	000260478800002
000457913100008	000260478800002
000452953900006	000260478800002
000450267000003	000260478800002
000509673106063	000260478800002
000417656700032	000260478800002
000417627400010	000260478800002
000413796700024	000260478800002
000409391200043	000260478800002
000408769700001	000260478800002
000404618400041	000260478800002
000406267700003	000260478800002
000403641400006	000260478800002
000400776300001	000260478800002
000400968500003	000260478800002
000396067100001	000260478800002
000394244300036	000260478800002
000393158500001	000260478800002
000404352900007	000260478800002
000415795900005	000260478800002
000416092100017	000260478800002
000408893500004	000260478800002
000396481800003	000260478800002
000392844200005	000260478800002
000383022300003	000260478800002
000383022300015	000260478800002
000384780700004	000260478800002
000382500600003	000260478800002
000380116000009	000260478800002
000379746300001	000260478800002
000380005400199	000260478800002
000376589900001	000260478800002
000372433100009	000260478800002
000370457800044	000260478800002
000371758600001	000260478800002
000371164700055	000260478800002
000370568600009	000260478800002
000371104000007	000260478800002
000378700600018	000260478800002
000410504600003	000260478800002
000391125100002	000260478800002
000366386100008	000260478800002
000356248000024	000260478800002
000354537400001	000260478800002
000351880000005	000260478800002
000347692900004	000260478800002
000345074200032	000260478800002
000341493700006	000260478800002
000342243700005	000260478800002
000340746200001	000260478800002
000336895000022	000260478800002
000334524200026	000260478800002
000328599900003	000260478800002
000323927800008	000260478800002
000324557900008	000260478800002
000321795400002	000260478800002
000320226800001	000260478800002
000315050900003	000260478800002
000313762800005	000260478800002
000346567300001	000260478800002
000312699600010	000260478800002
000314491300016	000260478800002
000313764700108	000260478800002
000308233400012	000260478800002
000304310400006	000260478800002
000274651300004	000260478800002
000281477500003	000260478800002
000555381000002	000228441200005
000415612500005	000228441200005
000373705600010	000228441200005
000352204300001	000228441200005
000342679600005	000228441200005
000290546500010	000228441200005
000283729200005	000228441200005
000262646700014	000228441200005
000209351000001	000228441200005
000253376300005	000228441200005
000519428200001	000354818700007
000514258900001	000354818700007
000485502600001	000354818700007
000423046900010	000354818700007
A1994PG29900008	A1984TH40200021
A1994PG29900008	A1960CCC3600004
A1994PG29900008	A1988N581000024
A1994PG29900008	A1982NY88000007
A1994PG29900008	A1983RD87800003
A1994PG29900008	A1986D847600012
A1994PG29900008	A1991EY04800005
A1994PG29900008	A1983RV87400004
A1994PG29900008	A1982PJ88300007
A1994PG29900008	A1989CJ75000007
A1994PG29900008	A1985ADU4900024
A1994PG29900008	A1985ACR7800024
A1994PG29900008	A1991FD87900003
A1994PG29900008	A1985AJS8300013
A1994PG29900008	A1990ED71400004
A1994PG29900008	A1975V572800008
A1994PG29900008	A1983RD87800004
A1994PG29900008	A1977CY39700012
A1994PG29900008	A1983QT40100013
A1994PG29900008	A1984TN55000032
A1994PG29900008	A1983RP51500007
A1994PG29900008	A1993KF47800006
A1994PG29900008	A1980KH70600010
A1994PG29900008	A1984SN39800006
A1994PG29900008	A1991GF88700015
000589919000001	A1993KU28600004
000560775200001	A1993KU28600004
000466739800027	A1993KU28600004
000455491500012	A1993KU28600004
000437512900004	A1993KU28600004
000398343100002	A1993KU28600004
000337200900006	A1993KU28600004
000329434400006	A1993KU28600004
000325234600039	A1993KU28600004
000342763100129	A1993KU28600004
000283407000005	A1993KU28600004
000273940200008	A1993KU28600004
000260540000004	A1993KU28600004
000260033100017	A1993KU28600004
000232383300005	A1993KU28600004
000222234800002	A1993KU28600004
000223212400007	A1993KU28600004
000183662000002	A1993KU28600004
000184251600005	A1993KU28600004
000175064900012	A1993KU28600004
000180829400010	A1993KU28600004
000168878000015	A1993KU28600004
000166334700008	A1993KU28600004
000078578400001	A1993KU28600004
000078880400008	A1993KU28600004
000076939900031	A1993KU28600004
000072070700014	A1993KU28600004
000074387300006	A1993KU28600004
A1997YC97000050	A1993KU28600004
A1997WK33600014	A1993KU28600004
A1997WX00100001	A1993KU28600004
000072070700014	A1988P046000007
000072070700014	A1981NL84500006
000072070700014	A1991GA28000005
000072070700014	A1991GD39200009
000072070700014	A1995QH31200008
000072070700014	A1996TU65200008
000072070700014	A1985ALY6100011
000072070700014	A1985AQC4600006
000072070700014	A1989AU48000015
000072070700014	A1986C109000014
000072070700014	A1994PP03400004
000072070700014	A1992HM68200018
000072070700014	A1987G332800006
000072070700014	A1979HA44300002
000072070700014	A1988Q719600003
000072070700014	A1994NK19000003
000072070700014	A1993KU28600004
000072070700014	A1996UQ67300014
000072070700014	A1990DU92900016
000072070700014	A1992KJ13400002
000072070700014	A1986C023600006
000072070700014	A1992JH48100010
000072070700014	A1991GU11400016
000072070700014	A1983QC77400001
000072070700014	BCI197713092584
000072070700014	A1989AT47100011
000072070700014	A1984SX86900011
000072070700014	A1980KH70600010
000072070700014	A1987H119300012
000072070700014	A1996TQ29300002
000072070700014	A1986A906500025
000072070700014	A1983PY32000011
000072070700014	A1990EG83200006
000072070700014	A1984TQ49300012
000072070700014	A1990EH76200012
000072070700014	A1985ALG3500002
000506777200001	A1981LR08600018
000510663600005	A1981LR08600018
000494886300021	A1981LR08600018
000460709800009	A1981LR08600018
000441990300003	A1981LR08600018
000416105200005	A1981LR08600018
000405696100003	A1981LR08600018
000398893600005	A1981LR08600018
000396718400005	A1981LR08600018
000380116000009	A1981LR08600018
000377057700002	A1981LR08600018
000366314300005	A1981LR08600018
000359957200010	A1981LR08600018
000348522300001	A1981LR08600018
000352112500010	A1981LR08600018
000369954900006	A1981LR08600018
000343613300002	A1981LR08600018
000341774300089	A1981LR08600018
000351467100004	A1981LR08600018
000319779700002	A1981LR08600018
000312179100034	A1981LR08600018
000297620000006	A1981LR08600018
000345222800007	A1981LR08600018
000283988400015	A1981LR08600018
000284357100004	A1981LR08600018
000278514600009	A1981LR08600018
000276106300009	A1981LR08600018
000283764500006	A1981LR08600018
000265212300001	A1981LR08600018
000308085600013	A1981LR08600018
000261755600007	A1981LR08600018
000255843600008	A1981LR08600018
000257790700013	A1981LR08600018
000247837400002	A1981LR08600018
000237843900013	A1981LR08600018
000172300400004	A1981LR08600018
000088322800004	A1981LR08600018
000089593800006	A1981LR08600018
000083153100003	A1981LR08600018
000171721700007	A1981LR08600018
A1997XV05300003	A1981LR08600018
A1997XP84600003	A1981LR08600018
A1997XM66500008	A1981LR08600018
000071878700009	A1981LR08600018
A1995RE92100007	A1981LR08600018
A1995QR25200013	A1981LR08600018
A1995QF56200009	A1981LR08600018
A1993LW49600005	A1981LR08600018
A1991GJ02400003	A1981LR08600018
A1991FV97200006	A1981LR08600018
A1991FM30900008	A1981LR08600018
A1990ER69500007	A1981LR08600018
A1990EH76200002	A1981LR08600018
A1990EF92500006	A1981LR08600018
A1990DY28700008	A1981LR08600018
A1990FD34000001	A1981LR08600018
A1990CL95200008	A1981LR08600018
A1989DN24800002	A1981LR08600018
A1989AC43800005	A1981LR08600018
A1989AB00100005	A1981LR08600018
A1989T887500006	A1981LR08600018
A1989T750100003	A1981LR08600018
A1989CD13100003	A1981LR08600018
A1989R438300016	A1981LR08600018
A1988T154600004	A1981LR08600018
A1988P036100006	A1981LR08600018
A1988P169200005	A1981LR08600018
A1988P589600008	A1981LR08600018
A1987L098800008	A1981LR08600018
A1987J614200007	A1981LR08600018
A1987G679900010	A1981LR08600018
A1987G795200002	A1981LR08600018
A1987M258100002	A1981LR08600018
A1987F642800015	A1981LR08600018
A1987F724700005	A1981LR08600018
A1986F882400001	A1981LR08600018
A1986F382100010	A1981LR08600018
A1986D847600013	A1981LR08600018
A1986A906500013	A1981LR08600018
A1986C109000010	A1981LR08600018
A1986F188600001	A1981LR08600018
A1985ADU4900011	A1981LR08600018
A1984ABQ1900007	A1981LR08600018
A1984TR79900006	A1981LR08600018
A1984SB57800004	A1981LR08600018
A1984SG68100021	A1981LR08600018
A1984TM00900009	A1981LR08600018
A1983SA22200009	A1981LR08600018
A1983QX75900003	A1981LR08600018
A1983RE96200020	A1981LR08600018
A1983RK42600017	A1981LR08600018
A1983QY35700006	A1981LR08600018
A1982PA92700008	A1981LR08600018
000167750700007	A1980JZ60400006
A1996TZ19600003	A1980JZ60400006
A1989R656400004	A1980JZ60400006
000564491400007	000225045700009
000583678400001	000225045700009
000570749900001	000225045700009
000525978300001	000225045700009
000520520300001	000225045700009
000514247500004	000225045700009
000517193400001	000225045700009
000531465200008	000225045700009
000500833800010	000225045700009
000496027200003	000225045700009
000499534000001	000225045700009
000496340700001	000225045700009
000493951700001	000225045700009
000487290300006	000225045700009
000497957100005	000225045700009
000465027600003	000225045700009
000449116100002	000225045700009
000448093100004	000225045700009
000444545800084	000225045700009
000444108200009	000225045700009
000433971200003	000225045700009
000431092700009	000225045700009
000419717100009	000225045700009
000412787500016	000225045700009
000417669400006	000225045700009
000405049600017	000225045700009
000407197000004	000225045700009
000399744600002	000225045700009
000399371900160	000225045700009
000418872300006	000225045700009
000404626800010	000225045700009
000449485000001	000225045700009
000389670000002	000225045700009
000362132600005	000225045700009
000357359900002	000225045700009
000355553700006	000225045700009
000343618000008	000225045700009
000343350800011	000225045700009
000338610300004	000225045700009
000334193400005	000225045700009
000333449600002	000225045700009
000327460800001	000225045700009
000325658200004	000225045700009
000323599700007	000225045700009
000321630800002	000225045700009
000320098000001	000225045700009
000317856700002	000225045700009
000317272800002	000225045700009
000323213300019	000225045700009
000319779700002	000225045700009
000313229900005	000225045700009
000319779700003	000225045700009
000312048400008	000225045700009
000302483400002	000225045700009
000299250200011	000225045700009
000312281500002	000225045700009
000302545500013	000225045700009
000296969900001	000225045700009
000291065600005	000225045700009
000289387600005	000225045700009
000312166600015	000225045700009
000285804100012	000225045700009
000279736500004	000225045700009
000277069800008	000225045700009
000277083600006	000225045700009
000277487100006	000225045700009
000209351100005	000225045700009
000269417200004	000225045700009
000268946100003	000225045700009
000269363000002	000225045700009
000262487700010	000225045700009
000262199100006	000225045700009
000259207200004	000225045700009
000256604300002	000225045700009
000252185500009	000225045700009
000253283000013	000225045700009
000253550700010	000225045700009
000249615000006	000225045700009
000252245400009	000225045700009
000247746400006	000225045700009
000246626000007	000225045700009
000245614900006	000225045700009
000238295700007	000225045700009
000238351300003	000225045700009
000247001200023	000225045700009
000544498300001	A1992HC29000011
000500411500009	A1992HC29000011
000465947900001	A1992HC29000011
000459175300001	A1992HC29000011
000488769600002	A1992HC29000011
000390499400024	A1992HC29000011
000383099500012	A1992HC29000011
000367741100001	A1992HC29000011
000341512800007	A1992HC29000011
000302483400002	A1992HC29000011
000296029800002	A1992HC29000011
000281477500003	A1992HC29000011
000207953300006	A1992HC29000011
000250243100006	A1992HC29000011
000247806200008	A1992HC29000011
000243418500003	A1992HC29000011
000239622200010	A1992HC29000011
000232961300003	A1992HC29000011
000227285200020	A1992HC29000011
000209508500004	A1992HC29000011
000181864200008	A1992HC29000011
000174309800001	A1992HC29000011
000173590800003	A1992HC29000011
000209507500006	A1992HC29000011
000173118800001	A1992HC29000011
000085539700004	A1992HC29000011
000072648700006	A1992HC29000011
000071679600001	A1992HC29000011
A1995QT53100003	A1992HC29000011
A1994PM27200005	A1992HC29000011
A1980KP20600004	A1978EX28700005
A1980KP20600004	A1979HU53800016
A1980KP20600004	A1978ER77800008
A1980KP20600004	A1971J400800006
A1980KP20600004	A1970H653100017
A1980KP20600004	A1971L057400010
A1980KP20600004	A1973Q904800015
A1980KP20600004	A1976CP08000018
A1980KP20600004	A1975W045500013
A1980KP20600004	A1978FG91200004
A1980KP20600004	A1973O971900008
A1980KP20600004	A1976BM45900009
A1980KP20600004	A1976CS71900017
000417806200053	A1979HU53800016
000368648900001	A1979HU53800016
000327076200026	A1979HU53800016
000337185900013	A1979HU53800016
000285455600026	A1979HU53800016
000259664200007	A1979HU53800016
000267620600005	A1979HU53800016
000249640100004	A1979HU53800016
000245582400002	A1979HU53800016
000173263500002	A1979HU53800016
000072229200019	A1979HU53800016
A1997XM99800010	A1979HU53800016
A1994PW36800006	A1979HU53800016
000208060500003	A1979HU53800016
A1993KT29300007	A1979HU53800016
A1992HX38500008	A1979HU53800016
A1989U085900007	A1979HU53800016
A1988Q687300011	A1979HU53800016
A1988M728000006	A1979HU53800016
A1987J565300009	A1979HU53800016
A1987G267900005	A1979HU53800016
A1986D084500008	A1979HU53800016
A1986C701900003	A1979HU53800016
A1986A431400007	A1979HU53800016
A1986A069700005	A1979HU53800016
A1986A509000002	A1979HU53800016
A1985AEV4500009	A1979HU53800016
A1985AGJ5700002	A1979HU53800016
A1984AAF7200021	A1979HU53800016
A1984TB29500002	A1979HU53800016
A1984SS03600005	A1979HU53800016
A1984ADZ6900007	A1979HU53800016
A1984SW97700005	A1979HU53800016
A1984SG18000004	A1979HU53800016
A1984SL78900003	A1979HU53800016
A1984AFC2300006	A1979HU53800016
A1984ABU7900012	A1979HU53800016
A1983QA76200018	A1979HU53800016
A1983RC09000006	A1979HU53800016
A1983QK27800005	A1979HU53800016
A1982MW09600002	A1979HU53800016
A1982QC68200009	A1979HU53800016
A1982NB66300004	A1979HU53800016
A1982PW26300011	A1979HU53800016
A1982PK49600004	A1979HU53800016
A1982NX19600001	A1979HU53800016
A1981ME77200001	A1979HU53800016
A1980KP20600004	A1979HU53800016
A1980PA98700004	A1979HU53800016
000271084600006	A1981MM84700001
000086364800007	A1981MM84700001
A1989CE48200007	A1981MM84700001
A1989AB61000002	A1981MM84700001
A1985AKE1000004	A1981MM84700001
A1984ABY8300006	A1981MM84700001
A1983QQ36000007	A1981MM84700001
A1982QA17400004	A1981MM84700001
000547451200001	000180436700010
000518493200008	000180436700010
000574451700011	000180436700010
000510663600007	000180436700010
000506636400099	000180436700010
000485003400006	000180436700010
000481225600001	000180436700010
000484269200006	000180436700010
000466739800019	000180436700010
000457132500003	000180436700010
000453588800004	000180436700010
000438578800005	000180436700010
000441313300003	000180436700010
000436254000002	000180436700010
000434823200006	000180436700010
000398680100003	000180436700010
000395647200007	000180436700010
000393747800005	000180436700010
000392260000002	000180436700010
000438853800004	000180436700010
000426970506003	000180436700010
000386922800003	000180436700010
000385505800097	000180436700010
000382671900009	000180436700010
000381622600002	000180436700010
000379947800001	000180436700010
000384587100003	000180436700010
000373705600010	000180436700010
000373705600011	000180436700010
000379814400007	000180436700010
000372302700006	000180436700010
000368830200003	000180436700010
000381908200002	000180436700010
000376219900002	000180436700010
000366975400014	000180436700010
000210787700002	000180436700010
000357516300007	000180436700010
000354641200004	000180436700010
000214728100004	000180436700010
000438847200004	000180436700010
000212030600001	000180436700010
000352153700103	000180436700010
000344254000001	000180436700010
000342929800005	000180436700010
000342679000005	000180436700010
000333953600003	000180436700010
000356670600004	000180436700010
000332446000001	000180436700010
000333528600004	000180436700010
000329012500019	000180436700010
000327235100009	000180436700010
000327714800004	000180436700010
000326405800032	000180436700010
000326993800001	000180436700010
000316074600022	000180436700010
000317542700011	000180436700010
000315452800003	000180436700010
000317115400002	000180436700010
000315028100020	000180436700010
000322346200043	000180436700010
000322300800009	000180436700010
000314336300005	000180436700010
000305644400008	000180436700010
000301948600007	000180436700010
000292393400002	000180436700010
000290546500010	000180436700010
000293012100010	000180436700010
000290209500007	000180436700010
000286170200001	000180436700010
000283729200005	000180436700010
000277637600027	000180436700010
000276622900008	000180436700010
000274622400006	000180436700010
000300570100001	000180436700010
000264255400016	000180436700010
000262100400001	000180436700010
000262525000018	000180436700010
000270924000003	000180436700010
000262646700014	000180436700010
000209351000001	000180436700010
000259685100014	000180436700010
000258747800001	000180436700010
000255754700007	000180436700010
000252895900005	000180436700010
000258678500006	000180436700010
000254835100002	000180436700010
000263043200006	000180436700010
000246215000011	000180436700010
000244620100010	000180436700010
000249162000005	000180436700010
000235146800008	000180436700010
000243056600011	000180436700010
000239254400001	000180436700010
000233063400001	000180436700010
000227310400008	000180436700010
000228441200005	000180436700010
000229893700007	000180436700010
000472742500003	A1990EP15100003
000357621800001	A1990EP15100003
000336388000013	A1990EP15100003
000312338500003	A1990EP15100003
000317528300019	A1990EP15100003
000301158300003	A1990EP15100003
000273961500006	A1990EP15100003
000278314800005	A1990EP15100003
000235320200013	A1990EP15100003
000173990100002	A1990EP15100003
000173859400003	A1990EP15100003
000167463800005	A1990EP15100003
000078808800009	A1990EP15100003
000080045200002	A1990EP15100003
A1997XL61500029	A1990EP15100003
A1996UM99600007	A1990EP15100003
A1996TU96900021	A1990EP15100003
A1994ND64000006	A1990EP15100003
A1993LQ51800004	A1990EP15100003
A1993KZ79600007	A1990EP15100003
A1992HA15900002	A1986F370200007
A1992HA15900002	A1987G332800006
A1992HA15900002	A1989U324700012
A1992HA15900002	A1986C109000022
A1992HA15900002	A1987J797700003
A1992HA15900002	A1970H653100012
A1992HA15900002	A1983QX62300009
A1992HA15900002	A1988Q761200005
A1992HA15900002	A1980KD38300002
A1992HA15900002	A1987K754800001
A1992HA15900002	A1986A885000001
A1991EY27600012	A1983PY32000010
A1991EV77100009	A1983PY32000010
A1991EW20200008	A1983PY32000010
A1991ET55700005	A1983PY32000010
A1991FF52800009	A1983PY32000010
A1990ER69500004	A1983PY32000010
A1990EM36400016	A1983PY32000010
A1990EH76200002	A1983PY32000010
A1990EB13500003	A1983PY32000010
A1990EF92500006	A1983PY32000010
A1990ED50400011	A1983PY32000010
A1990EF33700004	A1983PY32000010
A1990DW35200003	A1983PY32000010
A1990DZ45800007	A1983PY32000010
A1990DN29900017	A1983PY32000010
A1990DT98600012	A1983PY32000010
A1990FQ56400005	A1983PY32000010
A1990DC44300014	A1983PY32000010
A1990CQ18700004	A1983PY32000010
A1990CL22900006	A1983PY32000010
A1990CN24000010	A1983PY32000010
A1990DW55300004	A1983PY32000010
A1990FD34000001	A1983PY32000010
A1990CL95200008	A1983PY32000010
A1989AZ12700003	A1983PY32000010
A1989CV08900008	A1983PY32000010
A1989AR95200007	A1983PY32000010
A1989AK24400003	A1983PY32000010
A1989AM84900007	A1983PY32000010
A1989AC43800005	A1983PY32000010
A1989T977800005	A1983PY32000010
A1989T750100003	A1983PY32000010
A1989U363700008	A1983PY32000010
A1989T521000005	A1983PY32000010
A1989U044800003	A1983PY32000010
A1989AA38700004	A1983PY32000010
A1989R438300016	A1983PY32000010
A1988Q792400002	A1983PY32000010
A1988T808300006	A1983PY32000010
A1988Q166500004	A1983PY32000010
A1988T154600004	A1983PY32000010
A1988Q828400005	A1983PY32000010
A1988P802300008	A1983PY32000010
A1988R057500034	A1983PY32000010
A1988EW22900015	A1983PY32000010
A1988P169200005	A1983PY32000010
A1988P112900047	A1983PY32000010
A1988N580300001	A1983PY32000010
A1988N024400014	A1983PY32000010
A1988P346400003	A1983PY32000010
A1988P906500011	A1983PY32000010
A1987L874600003	A1983PY32000010
A1987L098800008	A1983PY32000010
A1987K973400015	A1983PY32000010
A1987J918000011	A1983PY32000010
A1987K335100003	A1983PY32000010
A1987J614200007	A1983PY32000010
A1987J614200020	A1983PY32000010
A1987J578700013	A1983PY32000010
A1987H069000017	A1983PY32000010
A1987G290300010	A1983PY32000010
A1987F880900019	A1983PY32000010
A1987F642800015	A1983PY32000010
A1986E738800011	A1983PY32000010
A1986E413000004	A1983PY32000010
A1986D847600012	A1983PY32000010
A1986D847600018	A1983PY32000010
A1986E457900002	A1983PY32000010
A1986C745000002	A1983PY32000010
A1986A906500009	A1983PY32000010
A1986A906500013	A1983PY32000010
A1986C356900008	A1983PY32000010
A1986C109000010	A1983PY32000010
A1986C109000011	A1983PY32000010
A1986C108900026	A1983PY32000010
A1986A018300001	A1983PY32000010
A1986E928300007	A1983PY32000010
A1985A645800001	A1983PY32000010
A1985AEN6400004	A1983PY32000010
A1985ALU5700013	A1983PY32000010
A1985ADU4900011	A1983PY32000010
A1985ADU4900024	A1983PY32000010
A1985AJS8300023	A1983PY32000010
A1984ABQ1900007	A1983PY32000010
A1984TH80500006	A1983PY32000010
A1983SE45700003	A1983PY32000010
A1983QX75900003	A1983PY32000010
A1983RU41900013	A1983PY32000010
A1983RR96300005	A1983PY32000010
A1987F642800015	A1974S430000008
A1987F642800015	A1970Y216200006
A1987F642800015	A1981LR08600018
A1987F642800015	A1981LH62000007
A1987F642800015	000209511400001
A1987F642800015	A1971K230200013
A1987F642800015	A1983QX75900003
A1987F642800015	A1983PY32000010
A1987F642800015	A1983RR96300005
A1987F642800015	A1975BG80300002
A1987F642800015	A1981MM25200018
A1987F642800015	A1982PA92700008
A1987F642800015	A1980LB27300001
A1996UE80100005	A1991EY27600006
A1996UE80100005	A1982PF75000002
A1996UE80100005	A1989U794800007
A1996UE80100005	A1990DW32800015
A1996UE80100005	A19610515600005
A1996UE80100005	A1975AW08700002
A1996UE80100005	A1983QX75900003
A1996UE80100005	A1987F724700005
A1996UE80100005	360290
A1996UE80100005	A1976CC22200008
A1996UE80100005	A1991FE17100003
A1996UE80100005	A1989CJ75000002
A1996UE80100005	A1988N218900001
A1996UE80100005	A1982NY09900003
A1996UE80100005	A1982NN75400006
A1996UE80100005	A1985ADV9800005
A1996UE80100005	A1987J101900005
A1996UE80100005	A1985AJQ2300004
A1996UE80100005	A1975AW34500010
A1996UE80100005	A1994NX13000001
A1996UE80100005	A1988M282900004
A1996UE80100005	A1980JX70900001
A1996UE80100005	A1986D233000005
A1985AJS8300023	A1982RR96100009
A1985AJS8300023	000209511400001
A1985AJS8300023	A1976BR23200038
A1985AJS8300023	A1970F774200005
A1985AJS8300023	A1980KH15900004
A1985AJS8300023	A1983PY32000010
A1985AJS8300023	A1975AL37500013
A1985AJS8300023	A1984TX69900010
A1985AJS8300023	A1983RF24200001
A1985AJS8300023	A1977EB74300005
A1985AJS8300023	A1967ZH37800005
A1985AJS8300023	A1966ZE41000008
A1985AJS8300023	A1983QT40100013
A1985AJS8300023	A1983QT21400004
A1985AJS8300023	A1978FD65400001
A1985AJS8300023	A1982PF75000010
A1985AJS8300023	A1978ES62700011
A1985AJS8300023	A1978FH97900001
000343907900018	A1992HZ19900003
000331953200001	A1992HZ19900003
000293660900006	A1992HZ19900003
000282652200002	A1992HZ19900003
000182931600010	A1992HZ19900003
000072478100003	A1992HZ19900003
A1996UR82900007	A1992HZ19900003
000556860200001	000302483400002
000536635400003	000302483400002
000542394000009	000302483400002
000482122700003	000302483400002
000456484400007	000302483400002
000463265100002	000302483400002
000429886200006	000302483400002
000447248100002	000302483400002
000413637500003	000302483400002
000414142700026	000302483400002
000404626800010	000302483400002
000389843500010	000302483400002
000388047000003	000302483400002
000386913500004	000302483400002
000404339600007	000302483400002
000210589900008	000302483400002
000250271100003	A1983PY32000010
000250645000015	A1983PY32000010
000249560600004	A1983PY32000010
000249650900009	A1983PY32000010
000250243100007	A1983PY32000010
000249615000005	A1983PY32000010
000248077100012	A1983PY32000010
000248695100007	A1983PY32000010
000247989500010	A1983PY32000010
000249357600001	A1983PY32000010
000248944200022	A1983PY32000010
000248756800005	A1983PY32000010
000251792700002	A1983PY32000010
000249375200007	A1983PY32000010
000249206400001	A1983PY32000010
000249197200012	A1983PY32000010
000248688000005	A1983PY32000010
000248592900010	A1983PY32000010
000247307800006	A1983PY32000010
000247806200008	A1983PY32000010
000249266900001	A1983PY32000010
000247628800004	A1983PY32000010
000247025600011	A1983PY32000010
000247565300022	A1983PY32000010
000246803300002	A1983PY32000010
000247593300007	A1983PY32000010
000248338400002	A1983PY32000010
000249623200004	A1983PY32000010
000246626000006	A1983PY32000010
000247466400002	A1983PY32000010
000247113300015	A1983PY32000010
000246412200002	A1983PY32000010
000245949300002	A1983PY32000010
000246262400001	A1983PY32000010
000246429800010	A1983PY32000010
000246273200007	A1983PY32000010
000244805300007	A1983PY32000010
000245407300004	A1983PY32000010
000245534700011	A1983PY32000010
000246110800006	A1983PY32000010
000245790400001	A1983PY32000010
000245876300008	A1983PY32000010
000245133600009	A1983PY32000010
000245059500018	A1983PY32000010
000246127600006	A1983PY32000010
000244658300002	A1983PY32000010
000245421100005	A1983PY32000010
000244646000001	A1983PY32000010
000244980900001	A1983PY32000010
